index,para_name,W_in,W_out,lambda_center_nm,T_list2_center,valid,status,basic_mat_path
119,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.85_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.85,0.7,1550,0.999133995869696,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.85_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
120,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.9_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.9,0.7,1550,0.998971939913791,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.9_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
121,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.95_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.95,0.7,1550,0.998860425017403,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.95_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
122,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1,0.7,1550,0.998713270716082,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
123,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.05_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.05,0.7,1550,0.998550866352037,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.05_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
124,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.1_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.1,0.7,1550,0.998418740079986,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.1_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
125,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.15_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.15,0.7,1550,0.998303926032269,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.15_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
126,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.2_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.2,0.7,1550,0.998039514554021,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.2_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
127,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.25_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.25,0.7,1550,0.997930555473122,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.25_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
128,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.3_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.3,0.7,1550,0.99800277608087,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.3_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
129,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.35_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.35,0.7,1550,0.998037265571066,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.35_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
130,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.4_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.4,0.7,1550,0.99782266522186,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.4_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
131,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.45_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.45,0.7,1550,0.996810860439906,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.45_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
132,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.5_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.5,0.7,1550,0.996375382488137,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.5_W_out_0.7_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
133,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.45_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.45,0.75,1550,1.00139519095795,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.45_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
134,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.5_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.5,0.75,1550,1.00130015146827,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.5_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
135,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.55_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.55,0.75,1550,1.00105870886892,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.55_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
136,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.6_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.6,0.75,1550,1.00066587585353,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.6_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
137,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.65_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.65,0.75,1550,1.00048583557038,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.65_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
138,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.7_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.7,0.75,1550,1.00014879304161,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.7_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
139,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.75_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.75,0.75,1550,0.999931091280221,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.75_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
140,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.8_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.8,0.75,1550,0.999615283097993,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.8_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
141,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.85_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.85,0.75,1550,0.999418890752697,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.85_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
142,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.9_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.9,0.75,1550,0.999267993902296,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.9_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
143,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.95_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.95,0.75,1550,0.999049516328191,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.95_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
144,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1,0.75,1550,0.998842288210037,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
145,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.05_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.05,0.75,1550,0.998813509012906,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.05_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
146,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.1_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.1,0.75,1550,0.998630085097882,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.1_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
147,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.15_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.15,0.75,1550,0.998515743756438,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.15_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
148,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.2_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.2,0.75,1550,0.998089130028102,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.2_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
149,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.25_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.25,0.75,1550,0.998314232493478,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.25_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
150,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.3_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.3,0.75,1550,0.998338011288829,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.3_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
151,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.35_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.35,0.75,1550,0.998257481855385,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.35_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
152,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.4_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.4,0.75,1550,0.997750719910216,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.4_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
153,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.45_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.45,0.75,1550,0.997106648162497,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.45_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
154,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.5_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.5,0.75,1550,0.99692201508234,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.5_W_out_0.75_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
155,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.45_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.45,0.8,1550,1.00168299734192,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.45_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
156,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.5_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.5,0.8,1550,1.00158205347088,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.5_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
157,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.55_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.55,0.8,1550,1.00133091161935,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.55_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
158,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.6_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.6,0.8,1550,1.00096665747005,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.6_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
159,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.65_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.65,0.8,1550,1.00075490877941,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.65_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
160,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.7_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.7,0.8,1550,1.00039752435985,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.7_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
161,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.75_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.75,0.8,1550,1.00016794412887,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.75_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
162,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.8_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.8,0.8,1550,0.999904111248184,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.8_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
163,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.85_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.85,0.8,1550,0.999731597750177,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.85_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
164,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.9_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.9,0.8,1550,0.999444872938369,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.9_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
165,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.95_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,0.95,0.8,1550,0.99929314279334,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_0.95_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
166,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1,0.8,1550,0.999163070185297,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
167,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.05_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.05,0.8,1550,0.999034241559163,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.05_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
168,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.1_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.1,0.8,1550,0.998925016270979,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.1_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
169,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.15_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.15,0.8,1550,0.998749514307113,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.15_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
170,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.2_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.2,0.8,1550,0.998425876067425,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.2_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
171,eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.25_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501,1.25,0.8,1550,0.998575022708012,1,simulated,/data/wcli/FDTD_sim/eulersbend_opt_20260409data/dat_eulersbend_opt_20260409/eulersbend_opt_etch_angle_83_h_wg_0.22_W_in_1.25_W_out_0.8_R_min_30_total_angle_deg_30_straight_length_5_N_point_501/basic.mat
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
